fecha,jornada,local,visitante,goles_local,goles_visitante,liga,entrenador_local,pais_entrenador_local,entrenador_visitante,pais_entrenador_visitante
12-06-2022,2,River Plate,Atlético Tucumán,0.0,0.0,primera_division_argentina,Marcelo Gallardo,Argentina,Lucas Pusineri,Argentina
12-06-2022,2,Colón de Santa Fe,Unión de Santa Fe,2.0,2.0,primera_division_argentina,Julio Falcioni,Argentina,Gustavo Munúa,Uruguay
12-06-2022,2,Godoy Cruz,Racing Club,2.0,0.0,primera_division_argentina,Favio Orsi,Argentina,Fernando Gago,Argentina
12-06-2022,2,Vélez Sarsfield,Platense,0.0,1.0,primera_division_argentina,Alexander Medina,Uruguay,Omar De Felippe,Argentina
13-06-2022,2,Central Córdoba SdE,Boca Juniors,1.0,0.0,primera_division_argentina,Sergio Rondina,Argentina,Sebastián Battaglia,Argentina
04-06-2022,1,Barracas Central,Central Córdoba SdE,1.0,1.0,primera_division_argentina,Alfredo Berti,Argentina,Sergio Rondina,Argentina
04-06-2022,1,Atlético Tucumán,Colón de Santa Fe,1.0,1.0,primera_division_argentina,Lucas Pusineri,Argentina,Julio Falcioni,Argentina
04-06-2022,1,San Lorenzo,Independiente,1.0,1.0,primera_division_argentina,Rubén Insúa,Argentina,Eduardo Domínguez,Argentina
04-06-2022,1,Banfield,Newell's Old Boys,1.0,2.0,primera_division_argentina,Claudio Vivas,Argentina,Javier Sanguinetti,Argentina
05-06-2022,1,Patronato de Paraná,Vélez Sarsfield,1.0,1.0,primera_division_argentina,Facundo Sava,Argentina,Alexander Medina,Uruguay
05-06-2022,1,Platense,Godoy Cruz,2.0,1.0,primera_division_argentina,Omar De Felippe,Argentina,Favio Orsi,Argentina
05-06-2022,1,Racing Club,Huracán,2.0,0.0,primera_division_argentina,Fernando Gago,Argentina,Diego Dabove,Argentina
05-06-2022,1,Talleres de Córdoba,Sarmiento de Junín,2.0,0.0,primera_division_argentina,Pedro Caixinha,Portugal,Israel Damonte,Argentina
05-06-2022,1,Unión de Santa Fe,Tigre,1.0,2.0,primera_division_argentina,Gustavo Munúa,Uruguay,Diego Martínez,Argentina
05-06-2022,1,Estudiantes,Gimnasia de La Plata,1.0,1.0,primera_division_argentina,Ricardo Zielinski,Argentina,Néstor Gorosito,Argentina
06-06-2022,1,Boca Juniors,Arsenal de Sarandí,2.0,1.0,primera_division_argentina,Sebastián Battaglia,Argentina,Leonardo Madelón,Argentina
06-06-2022,1,Defensa y Justicia,River Plate,0.0,0.0,primera_division_argentina,Sebastián Beccacece,Argentina,Marcelo Gallardo,Argentina
07-06-2022,1,Rosario Central,CA Lanús,0.0,0.0,primera_division_argentina,Leandro Somoza,Argentina,Jorge Almirón,Argentina
07-06-2022,1,Argentinos Juniors,Aldosivi,2.0,1.0,primera_division_argentina,Gabriel Milito,Argentina,Favio Fernández,Argentina
10-12-2021,25,Platense,Vélez Sarsfield,3.0,2.0,primera_division_argentina,Claudio Spontón,Argentina,Mauricio Pellegrino,Argentina
11-12-2021,25,Estudiantes,Aldosivi,2.0,3.0,primera_division_argentina,Ricardo Zielinski,Argentina,Martín Palermo,Argentina
11-12-2021,25,Argentinos Juniors,Sarmiento de Junín,2.0,0.0,primera_division_argentina,Gabriel Milito,Argentina,Martin Funes,Argentina
11-12-2021,25,Patronato de Paraná,Gimnasia de La Plata,0.0,0.0,primera_division_argentina,Iván Delfino,Argentina,Néstor Gorosito,Argentina
11-12-2021,25,Racing Club,Godoy Cruz,2.0,1.0,primera_division_argentina,Fernando Gago,Argentina,Diego Flores,Argentina
11-12-2021,25,Rosario Central,Huracán,1.0,4.0,primera_division_argentina,Cristian González,Argentina,Frank Kudelka,Argentina
11-12-2021,25,Unión de Santa Fe,Colón de Santa Fe,3.0,0.0,primera_division_argentina,Gustavo Munúa,Uruguay,Eduardo Domínguez,Argentina
11-12-2021,25,Atlético Tucumán,River Plate,1.0,1.0,primera_division_argentina,Martín Anastacio,Argentina,Marcelo Gallardo,Argentina
12-12-2021,25,Boca Juniors,Central Córdoba SdE,8.0,1.0,primera_division_argentina,Sebastián Battaglia,Argentina,Sergio Rondina,Argentina
12-12-2021,25,San Lorenzo,Newell's Old Boys,3.0,2.0,primera_division_argentina,Diego Monárriz,Argentina,Adrián Taffarel,Argentina
12-12-2021,25,Defensa y Justicia,CA Lanús,2.0,1.0,primera_division_argentina,Sebastián Beccacece,Argentina,Luis Zubeldía,Argentina
13-12-2021,25,Talleres de Córdoba,Independiente,1.0,2.0,primera_division_argentina,Alexander Medina,Uruguay,Julio Falcioni,Argentina
14-12-2021,25,Banfield,Arsenal de Sarandí,0.0,0.0,primera_division_argentina,Diego Dabove,Argentina,Darío Espínola,Argentina
03-12-2021,24,Central Córdoba SdE,Unión de Santa Fe,2.0,0.0,primera_division_argentina,Sergio Rondina,Argentina,Gustavo Munúa,Uruguay
03-12-2021,24,Colón de Santa Fe,Atlético Tucumán,3.0,0.0,primera_division_argentina,Eduardo Domínguez,Argentina,Martín Anastacio,Argentina
04-12-2021,24,Vélez Sarsfield,Patronato de Paraná,0.0,0.0,primera_division_argentina,Mauricio Pellegrino,Argentina,Iván Delfino,Argentina
04-12-2021,24,Arsenal de Sarandí,Boca Juniors,1.0,1.0,primera_division_argentina,Darío Espínola,Argentina,Sebastián Battaglia,Argentina
04-12-2021,24,Sarmiento de Junín,Talleres de Córdoba,1.0,2.0,primera_division_argentina,Martin Funes,Argentina,Alexander Medina,Uruguay
04-12-2021,24,Godoy Cruz,Platense,2.0,2.0,primera_division_argentina,Diego Flores,Argentina,Claudio Spontón,Argentina
05-12-2021,24,Huracán,Racing Club,1.0,0.0,primera_division_argentina,Frank Kudelka,Argentina,Fernando Gago,Argentina
05-12-2021,24,CA Lanús,Rosario Central,2.0,2.0,primera_division_argentina,Luis Zubeldía,Argentina,Cristian González,Argentina
05-12-2021,24,Gimnasia de La Plata,Estudiantes,4.0,4.0,primera_division_argentina,Néstor Gorosito,Argentina,Ricardo Zielinski,Argentina
05-12-2021,24,Independiente,San Lorenzo,1.0,1.0,primera_division_argentina,Julio Falcioni,Argentina,Diego Monárriz,Argentina
06-12-2021,24,River Plate,Defensa y Justicia,2.0,3.0,primera_division_argentina,Marcelo Gallardo,Argentina,Sebastián Beccacece,Argentina
06-12-2021,24,Aldosivi,Argentinos Juniors,3.0,2.0,primera_division_argentina,Martín Palermo,Argentina,Gabriel Milito,Argentina
07-12-2021,24,Newell's Old Boys,Banfield,0.0,0.0,primera_division_argentina,Adrián Taffarel,Argentina,Diego Dabove,Argentina
27-11-2021,23,Talleres de Córdoba,Aldosivi,2.0,0.0,primera_division_argentina,Alexander Medina,Uruguay,Martín Palermo,Argentina
27-11-2021,23,Patronato de Paraná,Godoy Cruz,0.0,3.0,primera_division_argentina,Iván Delfino,Argentina,Diego Flores,Argentina
28-11-2021,23,Estudiantes,Vélez Sarsfield,1.0,0.0,primera_division_argentina,Ricardo Zielinski,Argentina,Mauricio Pellegrino,Argentina
28-11-2021,23,Rosario Central,River Plate,2.0,2.0,primera_division_argentina,Cristian González,Argentina,Marcelo Gallardo,Argentina
28-11-2021,23,Argentinos Juniors,Gimnasia de La Plata,3.0,0.0,primera_division_argentina,Gabriel Milito,Argentina,Néstor Gorosito,Argentina
28-11-2021,23,Defensa y Justicia,Colón de Santa Fe,1.0,1.0,primera_division_argentina,Sebastián Beccacece,Argentina,Eduardo Domínguez,Argentina
29-11-2021,23,Unión de Santa Fe,Atlético Tucumán,3.0,0.0,primera_division_argentina,Gustavo Munúa,Uruguay,Martín Anastacio,Argentina
29-11-2021,23,Racing Club,CA Lanús,3.0,1.0,primera_division_argentina,Fernando Gago,Argentina,Luis Zubeldía,Argentina
30-11-2021,23,Central Córdoba SdE,Arsenal de Sarandí,5.0,0.0,primera_division_argentina,Sergio Rondina,Argentina,Darío Espínola,Argentina
30-11-2021,23,Platense,Huracán,4.0,2.0,primera_division_argentina,Claudio Spontón,Argentina,Frank Kudelka,Argentina
30-11-2021,23,San Lorenzo,Sarmiento de Junín,1.0,0.0,primera_division_argentina,Diego Monárriz,Argentina,Martin Funes,Argentina
30-11-2021,23,Boca Juniors,Newell's Old Boys,0.0,0.0,primera_division_argentina,Sebastián Battaglia,Argentina,Adrián Taffarel,Argentina
01-12-2021,23,Banfield,Independiente,4.0,1.0,primera_division_argentina,Diego Dabove,Argentina,Julio Falcioni,Argentina
23-11-2021,22,Huracán,Patronato de Paraná,1.0,0.0,primera_division_argentina,Frank Kudelka,Argentina,Iván Delfino,Argentina
23-11-2021,22,Gimnasia de La Plata,Talleres de Córdoba,5.0,2.0,primera_division_argentina,Néstor Gorosito,Argentina,Alexander Medina,Uruguay
23-11-2021,22,Aldosivi,San Lorenzo,2.0,0.0,primera_division_argentina,Martín Palermo,Argentina,Diego Monárriz,Argentina
24-11-2021,22,Godoy Cruz,Estudiantes,1.0,3.0,primera_division_argentina,Diego Flores,Argentina,Ricardo Zielinski,Argentina
24-11-2021,22,Vélez Sarsfield,Argentinos Juniors,2.0,0.0,primera_division_argentina,Mauricio Pellegrino,Argentina,Gabriel Milito,Argentina
24-11-2021,22,Sarmiento de Junín,Banfield,0.0,0.0,primera_division_argentina,Martin Funes,Argentina,Diego Dabove,Argentina
24-11-2021,22,Newell's Old Boys,Central Córdoba SdE,1.0,0.0,primera_division_argentina,Adrián Taffarel,Argentina,Sergio Rondina,Argentina
24-11-2021,22,Atlético Tucumán,Defensa y Justicia,0.0,4.0,primera_division_argentina,Pablo Guiñazú,Argentina,Sebastián Beccacece,Argentina
25-11-2021,22,Independiente,Boca Juniors,1.0,0.0,primera_division_argentina,Julio Falcioni,Argentina,Sebastián Battaglia,Argentina
25-11-2021,22,Arsenal de Sarandí,Unión de Santa Fe,0.0,1.0,primera_division_argentina,Darío Espínola,Argentina,Gustavo Munúa,Uruguay
25-11-2021,22,CA Lanús,Platense,3.0,3.0,primera_division_argentina,Luis Zubeldía,Argentina,Claudio Spontón,Argentina
25-11-2021,22,Colón de Santa Fe,Rosario Central,1.0,4.0,primera_division_argentina,Eduardo Domínguez,Argentina,Cristian González,Argentina
26-11-2021,22,River Plate,Racing Club,4.0,0.0,primera_division_argentina,Marcelo Gallardo,Argentina,Fernando Gago,Argentina
18-11-2021,21,Unión de Santa Fe,Defensa y Justicia,2.0,3.0,primera_division_argentina,Gustavo Munúa,Uruguay,Sebastián Beccacece,Argentina
18-11-2021,21,Patronato de Paraná,CA Lanús,3.0,2.0,primera_division_argentina,Iván Delfino,Argentina,Luis Zubeldía,Argentina
19-11-2021,21,Banfield,Aldosivi,0.0,2.0,primera_division_argentina,Diego Dabove,Argentina,Martín Palermo,Argentina
19-11-2021,21,Estudiantes,Huracán,4.0,1.0,primera_division_argentina,Ricardo Zielinski,Argentina,Frank Kudelka,Argentina
19-11-2021,21,San Lorenzo,Gimnasia de La Plata,0.0,1.0,primera_division_argentina,Diego Monárriz,Argentina,Néstor Gorosito,Argentina
20-11-2021,21,Argentinos Juniors,Godoy Cruz,0.0,0.0,primera_division_argentina,Gabriel Milito,Argentina,Diego Flores,Argentina
20-11-2021,21,Talleres de Córdoba,Vélez Sarsfield,1.0,1.0,primera_division_argentina,Alexander Medina,Uruguay,Mauricio Pellegrino,Argentina
20-11-2021,21,Rosario Central,Atlético Tucumán,3.0,1.0,primera_division_argentina,Cristian González,Argentina,Pablo Guiñazú,Argentina
20-11-2021,21,Boca Juniors,Sarmiento de Junín,2.0,0.0,primera_division_argentina,Sebastián Battaglia,Argentina,Martin Funes,Argentina
21-11-2021,21,Central Córdoba SdE,Independiente,1.0,0.0,primera_division_argentina,Sergio Rondina,Argentina,Julio Falcioni,Argentina
21-11-2021,21,Arsenal de Sarandí,Newell's Old Boys,3.0,1.0,primera_division_argentina,Israel Damonte,Argentina,Adrián Taffarel,Argentina
21-11-2021,21,Racing Club,Colón de Santa Fe,1.0,2.0,primera_division_argentina,Fernando Gago,Argentina,Eduardo Domínguez,Argentina
22-11-2021,21,Platense,River Plate,0.0,1.0,primera_division_argentina,Claudio Spontón,Argentina,Marcelo Gallardo,Argentina
05-11-2021,20,Defensa y Justicia,Rosario Central,3.0,0.0,primera_division_argentina,Sebastián Beccacece,Argentina,Cristian González,Argentina
06-11-2021,20,CA Lanús,Estudiantes,1.0,1.0,primera_division_argentina,Luis Zubeldía,Argentina,Ricardo Zielinski,Argentina
06-11-2021,20,Godoy Cruz,Talleres de Córdoba,0.0,2.0,primera_division_argentina,Diego Flores,Argentina,Alexander Medina,Uruguay
06-11-2021,20,Colón de Santa Fe,Platense,3.0,0.0,primera_division_argentina,Eduardo Domínguez,Argentina,Claudio Spontón,Argentina
06-11-2021,20,Independiente,Arsenal de Sarandí,3.0,0.0,primera_division_argentina,Julio Falcioni,Argentina,Israel Damonte,Argentina
07-11-2021,20,Atlético Tucumán,Racing Club,0.0,2.0,primera_division_argentina,Pablo Guiñazú,Argentina,Fernando Gago,Argentina
07-11-2021,20,Sarmiento de Junín,Central Córdoba SdE,1.0,3.0,primera_division_argentina,Mario Sciacqua,Argentina,Sergio Rondina,Argentina
07-11-2021,20,Gimnasia de La Plata,Banfield,0.0,1.0,primera_division_argentina,Néstor Gorosito,Argentina,Diego Dabove,Argentina
07-11-2021,20,Vélez Sarsfield,San Lorenzo,2.0,1.0,primera_division_argentina,Mauricio Pellegrino,Argentina,Diego Monárriz,Argentina
08-11-2021,20,River Plate,Patronato de Paraná,5.0,0.0,primera_division_argentina,Marcelo Gallardo,Argentina,Iván Delfino,Argentina
08-11-2021,20,Newell's Old Boys,Unión de Santa Fe,1.0,0.0,primera_division_argentina,Adrián Taffarel,Argentina,Gustavo Munúa,Uruguay
08-11-2021,20,Huracán,Argentinos Juniors,1.0,1.0,primera_division_argentina,Frank Kudelka,Argentina,Gabriel Milito,Argentina
09-11-2021,20,Aldosivi,Boca Juniors,0.0,3.0,primera_division_argentina,Martín Palermo,Argentina,Sebastián Battaglia,Argentina
30-10-2021,19,Racing Club,Defensa y Justicia,1.0,2.0,primera_division_argentina,Fernando Gago,Argentina,Sebastián Beccacece,Argentina
30-10-2021,19,Argentinos Juniors,CA Lanús,0.0,1.0,primera_division_argentina,Gabriel Milito,Argentina,Luis Zubeldía,Argentina
30-10-2021,19,Arsenal de Sarandí,Sarmiento de Junín,1.0,0.0,primera_division_argentina,Israel Damonte,Argentina,Mario Sciacqua,Argentina
30-10-2021,19,Platense,Atlético Tucumán,4.0,1.0,primera_division_argentina,Claudio Spontón,Argentina,Pablo Guiñazú,Argentina
30-10-2021,19,Banfield,Vélez Sarsfield,2.0,1.0,primera_division_argentina,Diego Dabove,Argentina,Mauricio Pellegrino,Argentina
30-10-2021,19,Talleres de Córdoba,Huracán,1.0,0.0,primera_division_argentina,Alexander Medina,Uruguay,Frank Kudelka,Argentina
31-10-2021,19,Boca Juniors,Gimnasia de La Plata,0.0,1.0,primera_division_argentina,Sebastián Battaglia,Argentina,Néstor Gorosito,Argentina
31-10-2021,19,San Lorenzo,Godoy Cruz,1.0,0.0,primera_division_argentina,Diego Monárriz,Argentina,Diego Flores,Argentina
31-10-2021,19,Unión de Santa Fe,Rosario Central,3.0,1.0,primera_division_argentina,Gustavo Munúa,Uruguay,Cristian González,Argentina
31-10-2021,19,Newell's Old Boys,Independiente,1.0,0.0,primera_division_argentina,Adrián Taffarel,Argentina,Julio Falcioni,Argentina
01-11-2021,19,Estudiantes,River Plate,1.0,1.0,primera_division_argentina,Ricardo Zielinski,Argentina,Marcelo Gallardo,Argentina
01-11-2021,19,Patronato de Paraná,Colón de Santa Fe,2.0,0.0,primera_division_argentina,Iván Delfino,Argentina,Eduardo Domínguez,Argentina
02-11-2021,19,Central Córdoba SdE,Aldosivi,0.0,0.0,primera_division_argentina,Sergio Rondina,Argentina,Martín Palermo,Argentina
23-10-2021,18,Gimnasia de La Plata,Central Córdoba SdE,2.0,2.0,primera_division_argentina,Néstor Gorosito,Argentina,Sergio Rondina,Argentina
23-10-2021,18,Defensa y Justicia,Platense,2.0,1.0,primera_division_argentina,Sebastián Beccacece,Argentina,Claudio Spontón,Argentina
24-10-2021,18,Rosario Central,Racing Club,2.0,1.0,primera_division_argentina,Cristian González,Argentina,Fernando Gago,Argentina
24-10-2021,18,Godoy Cruz,Banfield,2.0,1.0,primera_division_argentina,Diego Flores,Argentina,Hugo Donato,Argentina
24-10-2021,18,Colón de Santa Fe,Estudiantes,2.0,1.0,primera_division_argentina,Eduardo Domínguez,Argentina,Ricardo Zielinski,Argentina
24-10-2021,18,Huracán,San Lorenzo,2.0,1.0,primera_division_argentina,Frank Kudelka,Argentina,Diego Monárriz,Argentina
25-10-2021,18,Vélez Sarsfield,Boca Juniors,2.0,0.0,primera_division_argentina,Mauricio Pellegrino,Argentina,Sebastián Battaglia,Argentina
25-10-2021,18,Aldosivi,Arsenal de Sarandí,2.0,1.0,primera_division_argentina,Martín Palermo,Argentina,Israel Damonte,Argentina
25-10-2021,18,Sarmiento de Junín,Newell's Old Boys,2.0,1.0,primera_division_argentina,Mario Sciacqua,Argentina,Adrián Taffarel,Argentina
25-10-2021,18,Atlético Tucumán,Patronato de Paraná,2.0,2.0,primera_division_argentina,Pablo Guiñazú,Argentina,Iván Delfino,Argentina
25-10-2021,18,CA Lanús,Talleres de Córdoba,3.0,3.0,primera_division_argentina,Luis Zubeldía,Argentina,Alexander Medina,Uruguay
26-10-2021,18,River Plate,Argentinos Juniors,3.0,0.0,primera_division_argentina,Marcelo Gallardo,Argentina,Gabriel Milito,Argentina
26-10-2021,18,Independiente,Unión de Santa Fe,1.0,0.0,primera_division_argentina,Julio Falcioni,Argentina,Gustavo Munúa,Uruguay
19-10-2021,17,Platense,Rosario Central,1.0,1.0,primera_division_argentina,Claudio Spontón,Argentina,Cristian González,Argentina
19-10-2021,17,Unión de Santa Fe,Racing Club,1.0,1.0,primera_division_argentina,Gustavo Munúa,Uruguay,Claudio Úbeda,Argentina
20-10-2021,17,Patronato de Paraná,Defensa y Justicia,3.0,3.0,primera_division_argentina,Iván Delfino,Argentina,Sebastián Beccacece,Argentina
20-10-2021,17,Central Córdoba SdE,Vélez Sarsfield,1.0,2.0,primera_division_argentina,Sergio Rondina,Argentina,Mauricio Pellegrino,Argentina
20-10-2021,17,Arsenal de Sarandí,Gimnasia de La Plata,0.0,1.0,primera_division_argentina,Israel Damonte,Argentina,Néstor Gorosito,Argentina
20-10-2021,17,San Lorenzo,CA Lanús,1.0,3.0,primera_division_argentina,Paolo Montero,Uruguay,Luis Zubeldía,Argentina
21-10-2021,17,Banfield,Huracán,1.0,4.0,primera_division_argentina,,,Frank Kudelka,Argentina
21-10-2021,17,Estudiantes,Atlético Tucumán,1.0,1.0,primera_division_argentina,Ricardo Zielinski,Argentina,Pablo Guiñazú,Argentina
21-10-2021,17,Boca Juniors,Godoy Cruz,2.0,1.0,primera_division_argentina,Sebastián Battaglia,Argentina,Diego Flores,Argentina
21-10-2021,17,Argentinos Juniors,Colón de Santa Fe,3.0,1.0,primera_division_argentina,Gabriel Milito,Argentina,Eduardo Domínguez,Argentina
21-10-2021,17,Newell's Old Boys,Aldosivi,0.0,0.0,primera_division_argentina,Adrián Taffarel,Argentina,Martín Palermo,Argentina
22-10-2021,17,Independiente,Sarmiento de Junín,1.0,1.0,primera_division_argentina,Julio Falcioni,Argentina,Mario Sciacqua,Argentina
22-10-2021,17,Talleres de Córdoba,River Plate,0.0,2.0,primera_division_argentina,Alexander Medina,Uruguay,Marcelo Gallardo,Argentina
15-10-2021,16,Godoy Cruz,Central Córdoba SdE,0.0,0.0,primera_division_argentina,Diego Flores,Argentina,Sergio Rondina,Argentina
15-10-2021,16,Rosario Central,Patronato de Paraná,3.0,2.0,primera_division_argentina,Cristian González,Argentina,Iván Delfino,Argentina
16-10-2021,16,Racing Club,Platense,0.0,1.0,primera_division_argentina,Claudio Úbeda,Argentina,Claudio Spontón,Argentina
16-10-2021,16,Defensa y Justicia,Estudiantes,2.0,1.0,primera_division_argentina,Sebastián Beccacece,Argentina,Ricardo Zielinski,Argentina
16-10-2021,16,Vélez Sarsfield,Arsenal de Sarandí,0.0,0.0,primera_division_argentina,Mauricio Pellegrino,Argentina,Israel Damonte,Argentina
16-10-2021,16,Sarmiento de Junín,Unión de Santa Fe,3.0,4.0,primera_division_argentina,Mario Sciacqua,Argentina,Gustavo Munúa,Uruguay
16-10-2021,16,Gimnasia de La Plata,Newell's Old Boys,1.0,0.0,primera_division_argentina,Néstor Gorosito,Argentina,Fernando Gamboa,Argentina
16-10-2021,16,CA Lanús,Banfield,1.0,1.0,primera_division_argentina,Luis Zubeldía,Argentina,Javier Sanguinetti,Argentina
17-10-2021,16,Huracán,Boca Juniors,0.0,3.0,primera_division_argentina,Frank Kudelka,Argentina,Sebastián Battaglia,Argentina
17-10-2021,16,Atlético Tucumán,Argentinos Juniors,4.0,3.0,primera_division_argentina,Martín Anastacio,Argentina,Gabriel Milito,Argentina
17-10-2021,16,Colón de Santa Fe,Talleres de Córdoba,1.0,0.0,primera_division_argentina,Eduardo Domínguez,Argentina,Alexander Medina,Uruguay
17-10-2021,16,Aldosivi,Independiente,1.0,0.0,primera_division_argentina,Martín Palermo,Argentina,Julio Falcioni,Argentina
18-10-2021,16,River Plate,San Lorenzo,3.0,1.0,primera_division_argentina,Marcelo Gallardo,Argentina,Paolo Montero,Uruguay
08-10-2021,15,Unión de Santa Fe,Platense,1.0,2.0,primera_division_argentina,Gustavo Munúa,Uruguay,Claudio Spontón,Argentina
08-10-2021,15,Central Córdoba SdE,Huracán,1.0,2.0,primera_division_argentina,Sergio Rondina,Argentina,Frank Kudelka,Argentina
