jornada,fecha,puntos_actuales,equipo,liga,entrenador_nuevo,promedio_goles_hechos_antes_de_cambio_entrenador_1_5,promedio_goles_hechos_despues_de_cambio_entrenador_1_5,promedio_goles_recibidos_antes_de_cambio_entrenador_1_5,promedio_goles_recibidos_despues_de_cambio_entrenador_1_5,puntos_hechos_antes_de_cambio_entrenador_1_5,puntos_hechos_despues_de_cambio_entrenador_1_5,porcentaje_victorias_despues_de_cambio_entrenador_1_5,porcentaje_victorias_antes_de_cambio_entrenador_1_5,porcentaje_empates_despues_de_cambio_entrenador_1_5,porcentaje_empates_antes_de_cambio_entrenador_1_5,porcentaje_derrotas_despues_de_cambio_entrenador_1_5,porcentaje_derrotas_antes_de_cambio_entrenador_1_5
11,27-08-2020,14,Athletico Paranaense,brasileirao,Dorival Júnior,1.0,0.0,0.6,1.0,8,0,0.0,0.4,0.0,0.4,1.0,0.2
12,27-09-2020,17,Athletico Paranaense,brasileirao,Eduardo Barros,0.6,0.6,0.8,1.2,5,4,0.2,0.2,0.2,0.4,0.6,0.4
1,30-05-2021,3,Athletico Paranaense,brasileirao,António Oliveira,1.4,1.6666666666666667,1.0,0.0,8,9,1.0,0.4,0.0,0.4,0.0,0.2
4,02-11-2021,10,Athletico Paranaense,brasileirao,Alberto Valentim,1.4,2.0,0.2,2.0,12,1,0.0,0.8,1.0,0.0,0.0,0.2
5,20-06-2021,13,Athletico Paranaense,brasileirao,António Oliveira,1.8,2.2,0.4,1.4,13,10,0.6,0.8,0.2,0.2,0.2,0.0
22,26-09-2021,31,Athletico Paranaense,brasileirao,Alberto Valentim,0.6,1.4,1.2,1.6,4,7,0.4,0.2,0.2,0.2,0.4,0.6
3,23-04-2022,3,Athletico Paranaense,brasileirao,Fábio Carille,0.2,0.6666666666666666,1.4,0.3333333333333333,2,6,0.6666666666666666,0.0,0.0,0.4,0.3333333333333333,0.6
6,15-05-2022,6,Athletico Paranaense,brasileirao,Luiz Felipe Scolari,0.4,1.8,1.2,1.2,6,10,0.6,0.4,0.2,0.0,0.2,0.6
8,16-07-2010,4,Atlético Goianiense,brasileirao,Roberto Fernandes,1.0,1.2,1.8,1.6,3,4,0.2,0.2,0.2,0.0,0.6,0.8
13,08-08-2010,9,Atlético Goianiense,brasileirao,René Simões,1.2,1.2,1.6,1.0,4,6,0.2,0.2,0.6,0.2,0.2,0.6
1,22-05-2011,3,Atlético Goianiense,brasileirao,Gusmão,1.2,1.4,1.2,1.2,6,7,0.4,0.2,0.2,0.6,0.4,0.2
1,20-05-2012,1,Atlético Goianiense,brasileirao,Adilson Batista,1.6,0.2,1.0,1.4,6,2,0.0,0.2,0.4,0.6,0.6,0.2
1,16-05-2017,0,Atlético Goianiense,brasileirao,Marcelo Cabo,1.2,0.3333333333333333,1.4,2.6666666666666665,7,0,0.0,0.4,0.0,0.2,1.0,0.4
4,06-06-2017,0,Atlético Goianiense,brasileirao,Doriva,0.6,1.2,2.0,1.4,3,6,0.4,0.2,0.0,0.0,0.6,0.8
16,24-07-2017,9,Atlético Goianiense,brasileirao,João Paulo Sanches,1.0,1.0,2.2,1.2,2,7,0.4,0.0,0.2,0.4,0.4,0.6
1,01-10-2020,1,Atlético Goianiense,brasileirao,Vágner Mancini,1.4,0.8,0.8,1.2,9,5,0.2,0.4,0.4,0.6,0.4,0.0
16,15-10-2020,21,Atlético Goianiense,brasileirao,Eduardo Souza,1.2,0.6,1.8,1.2,5,5,0.2,0.2,0.4,0.4,0.4,0.4
21,15-11-2020,24,Atlético Goianiense,brasileirao,Marcelo Cabo,0.6,0.8,1.2,0.6,5,8,0.4,0.2,0.4,0.4,0.2,0.4
1,30-05-2021,3,Atlético Goianiense,brasileirao,Jorginho,1.2,1.0,1.4,0.0,5,3,1.0,0.2,0.0,0.4,0.0,0.4
2,06-06-2021,6,Atlético Goianiense,brasileirao,Eduardo Barroca,1.4,1.0,1.0,0.8,8,7,0.4,0.4,0.2,0.4,0.4,0.2
19,06-11-2021,25,Atlético Goianiense,brasileirao,Eduardo Souza,0.8,0.0,0.6,2.0,7,0,0.0,0.2,0.0,0.8,1.0,0.0
20,12-09-2021,26,Atlético Goianiense,brasileirao,Eduardo Barroca,0.6,0.6666666666666666,0.8,1.0,6,2,0.0,0.2,0.6666666666666666,0.6,0.3333333333333333,0.2
23,02-10-2021,30,Atlético Goianiense,brasileirao,Eduardo Souza,0.4,1.0,1.0,0.8,3,7,0.4,0.0,0.2,0.6,0.4,0.4
30,23-11-2021,38,Atlético Goianiense,brasileirao,Marcelo Cabo,0.8,1.0,0.8,1.0,7,1,0.0,0.4,1.0,0.2,0.0,0.4
31,11-11-2021,38,Atlético Goianiense,brasileirao,Eduardo Souza,1.0,0.0,1.0,4.0,7,0,0.0,0.4,0.0,0.2,1.0,0.4
32,13-11-2021,39,Atlético Goianiense,brasileirao,Marcelo Cabo,1.0,0.8,1.6,0.4,7,9,0.4,0.4,0.6,0.2,0.0,0.4
1,10-04-2022,1,Atlético Goianiense,brasileirao,Umberto Louzer,1.6,0.6,0.6,1.6,13,3,0.0,0.8,0.6,0.2,0.4,0.0
14,26-06-2022,17,Atlético Goianiense,brasileirao,Rogério Corrêa,1.8,0.6666666666666666,1.4,1.3333333333333333,9,1,0.0,0.6,0.3333333333333333,0.0,0.6666666666666666,0.4
17,17-07-2022,17,Atlético Goianiense,brasileirao,Jorginho,1.4,0.8,1.8,2.2,4,3,0.2,0.2,0.0,0.2,0.8,0.6
7,03-09-2020,6,Red Bull Bragantino,brasileirao,Mauricio Barbieri,1.0,1.6,1.8,1.6,4,5,0.2,0.2,0.4,0.2,0.4,0.6
1,30-03-2003,1,Fortaleza,brasileirao,Ferdinando Teixeira,2.4,0.8,1.4,1.0,11,6,0.2,0.6,0.6,0.4,0.2,0.0
1,24-04-2005,0,Fortaleza,brasileirao,Vágner Benazzi,2.2,1.0,2.0,0.8,7,7,0.4,0.4,0.2,0.2,0.4,0.4
10,03-07-2005,12,Fortaleza,brasileirao,Hélio dos Anjos,0.4,1.6,0.8,1.8,5,9,0.6,0.2,0.0,0.4,0.4,0.4
33,22-10-2005,42,Fortaleza,brasileirao,Valdir Espinosa,0.8,1.6,2.2,1.4,2,8,0.4,0.0,0.4,0.4,0.2,0.6
1,16-04-2006,0,Fortaleza,brasileirao,Márcio Bittencourt,1.2,0.6,1.4,0.8,6,7,0.4,0.4,0.2,0.0,0.4,0.6
11,13-07-2006,11,Fortaleza,brasileirao,Hélio dos Anjos,0.8,0.8,1.8,1.4,3,4,0.0,0.0,0.8,0.6,0.2,0.4
23,10-09-2006,23,Fortaleza,brasileirao,Daniel Frasson,1.6,1.6,1.8,1.8,5,5,0.2,0.2,0.4,0.4,0.4,0.4
1,29-04-2019,0,Fortaleza,brasileirao,Rogério Ceni,0.8,1.0,1.6,1.6,7,6,0.4,0.4,0.0,0.2,0.6,0.4
14,13-08-2019,17,Fortaleza,brasileirao,Marconne Montenegro,1.6,1.4,1.6,1.0,7,7,0.4,0.4,0.2,0.2,0.4,0.4
1,09-08-2020,0,Fortaleza,brasileirao,Rogério Ceni,1.6,0.8,1.0,1.0,11,5,0.2,0.6,0.4,0.4,0.4,0.0
16,19-11-2020,22,Fortaleza,brasileirao,Marcelo Chamusca,0.8,0.0,0.4,0.0,9,1,0.0,0.4,1.0,0.6,0.0,0.0
17,19-10-2020,25,Fortaleza,brasileirao,Rogério Ceni,0.6,2.0,0.4,0.0,7,3,1.0,0.2,0.0,0.8,0.0,0.0
18,11-11-2020,25,Fortaleza,brasileirao,Marconne Montenegro,0.8,1.0,0.2,2.0,9,0,0.0,0.4,0.0,0.6,1.0,0.0
19,01-11-2020,25,Fortaleza,brasileirao,Rogério Ceni,1.0,0.5,0.6,1.5,8,0,0.0,0.4,0.0,0.4,1.0,0.2
21,14-11-2020,25,Fortaleza,brasileirao,Marcelo Chamusca,0.8,1.2,1.0,1.4,4,5,0.2,0.2,0.4,0.2,0.4,0.6
29,10-01-2021,32,Fortaleza,brasileirao,Enderson Moreira,0.2,0.8,1.0,1.6,2,4,0.2,0.0,0.2,0.4,0.6,0.6
1,30-05-2021,3,Fortaleza,brasileirao,Juan Vojvoda,1.2,1.8,2.0,0.6,6,11,0.6,0.4,0.4,0.0,0.0,0.6
1,02-08-2001,1,Santos FC,brasileirao,Gordon Igesund,2.4,1.2,1.4,0.6,9,9,0.4,0.6,0.6,0.0,0.0,0.4
14,30-07-2003,27,Santos FC,brasileirao,Boebi Solomons,1.6,2.0,1.2,0.0,10,3,1.0,0.6,0.0,0.2,0.0,0.2
15,28-06-2003,30,Santos FC,brasileirao,Gordon Igesund,1.8,4.0,1.0,0.0,12,3,1.0,0.8,0.0,0.0,0.0,0.2
16,06-07-2003,33,Santos FC,brasileirao,Boebi Solomons,2.2,2.0,0.8,1.2,12,10,0.6,0.8,0.2,0.0,0.2,0.2
1,24-04-2005,3,Santos FC,brasileirao,Clive Barker,2.4,2.6,0.6,1.2,13,12,0.8,0.8,0.0,0.2,0.2,0.0
11,13-07-2006,18,Santos FC,brasileirao,Roger De Sá,0.8,2.0,0.8,1.4,5,9,0.6,0.2,0.0,0.4,0.4,0.4
11,16-07-2009,14,Santos FC,brasileirao,Boebi Solomons,1.2,1.6,2.4,1.6,4,7,0.4,0.2,0.2,0.2,0.4,0.6
1,09-05-2009,1,Avaí - SC,brasileirao,Silas,2.0,1.0,1.4,1.2,8,4,0.0,0.4,0.8,0.4,0.2,0.2
1,09-05-2010,3,Avaí - SC,brasileirao,Péricles Chamusca,1.8,2.0,1.4,1.2,10,8,0.4,0.6,0.4,0.2,0.2,0.2
8,15-07-2010,11,Avaí - SC,brasileirao,Antônio Lopes,0.4,2.2,1.6,1.0,4,11,0.6,0.2,0.4,0.2,0.0,0.6
29,10-10-2010,30,Avaí - SC,brasileirao,Vágner Benazzi,1.2,0.6,1.6,1.8,4,4,0.2,0.2,0.2,0.2,0.6,0.6
1,21-05-2011,0,Avaí - SC,brasileirao,Silas,1.8,0.8,1.0,3.4,10,1,0.0,0.6,0.2,0.2,0.8,0.2
1,10-05-2015,1,Avaí - SC,brasileirao,Gilson Kleina,0.2,1.2,1.2,1.6,2,7,0.4,0.0,0.2,0.4,0.4,0.6
35,19-11-2015,38,Avaí - SC,brasileirao,Raul Cabral,0.6,1.25,1.8,1.25,2,7,0.5,0.0,0.25,0.4,0.25,0.6
1,14-05-2017,1,Avaí - SC,brasileirao,Claudinei Oliveira,1.2,0.2,1.4,1.0,7,4,0.2,0.4,0.2,0.2,0.6,0.4
1,28-04-2019,0,Avaí - SC,brasileirao,Geninho,1.2,0.6,1.0,1.0,8,3,0.0,0.4,0.6,0.4,0.4,0.2
10,13-07-2019,4,Avaí - SC,brasileirao,Alberto Valentim,0.4,0.6,1.4,1.8,2,2,0.0,0.0,0.4,0.4,0.6,0.6
25,13-10-2019,17,Avaí - SC,brasileirao,Evando,0.6,0.4,2.2,1.8,4,0,0.0,0.2,0.0,0.2,1.0,0.6
1,11-04-2022,3,Avaí - SC,brasileirao,Eduardo Barroca,0.4,1.2,2.2,1.2,2,10,0.6,0.0,0.2,0.4,0.2,0.6
1,11-08-1996,0,Corinthians SP,brasileirao,Eduardo,1.4,0.4,1.6,0.6,7,7,0.4,0.4,0.2,0.2,0.4,0.4
1,25-07-1998,3,Corinthians SP,brasileirao,Vanderlei Luxemburgo,0.6,2.6,0.6,0.4,6,15,1.0,0.4,0.0,0.0,0.0,0.6
1,25-07-1999,3,Corinthians SP,brasileirao,Oswaldo de Oliveira,2.2,3.4,1.2,1.4,13,12,0.8,0.8,0.0,0.2,0.2,0.0
1,11-08-2002,3,Corinthians SP,brasileirao,Carlos Alberto Parreira,1.8,1.6,1.4,1.6,7,10,0.6,0.4,0.2,0.2,0.2,0.4
1,30-03-2003,0,Corinthians SP,brasileirao,Júnior,1.4,2.4,1.4,2.2,5,5,0.2,0.2,0.4,0.4,0.4,0.4
1,22-04-2004,0,Corinthians SP,brasileirao,Oswaldo de Oliveira,1.0,1.2,1.2,2.8,7,4,0.2,0.4,0.2,0.2,0.6,0.4
8,30-05-2004,8,Corinthians SP,brasileirao,Tite,0.6,1.0,3.0,1.4,4,3,0.0,0.2,0.6,0.2,0.4,0.6
1,24-04-2005,1,Corinthians SP,brasileirao,Daniel Passarella,2.4,1.3333333333333333,1.2,3.3333333333333335,12,1,0.0,0.8,0.3333333333333333,0.0,0.6666666666666666,0.2
4,15-05-2005,4,Corinthians SP,brasileirao,Márcio Bittencourt,2.2,2.6,2.6,1.2,7,15,1.0,0.4,0.0,0.2,0.0,0.4
16,14-10-2005,34,Corinthians SP,brasileirao,Antônio Lopes,3.2,3.0,2.0,2.0,15,3,1.0,1.0,0.0,0.0,0.0,0.0
17,04-08-2005,37,Corinthians SP,brasileirao,Márcio Bittencourt,3.2,1.8,2.2,1.2,15,8,0.4,1.0,0.4,0.0,0.2,0.0
24,25-10-2005,44,Corinthians SP,brasileirao,Antônio Lopes,1.8,1.0,1.6,1.0,6,1,0.0,0.2,1.0,0.6,0.0,0.2
25,11-09-2005,47,Corinthians SP,brasileirao,Márcio Bittencourt,2.0,2.25,1.8,1.0,6,10,0.75,0.2,0.25,0.6,0.0,0.2
29,02-10-2005,57,Corinthians SP,brasileirao,Antônio Lopes,2.0,2.0,1.0,0.6,11,13,0.8,0.6,0.2,0.4,0.0,0.0
1,16-04-2006,0,Corinthians SP,brasileirao,Ademar Braga,1.4,1.6,1.2,1.8,7,6,0.4,0.4,0.0,0.2,0.6,0.4
6,21-05-2006,9,Corinthians SP,brasileirao,Geninho,1.6,0.8,1.8,1.6,6,3,0.2,0.4,0.0,0.0,0.8,0.6
17,17-08-2006,16,Corinthians SP,brasileirao,Émerson Leão,1.0,0.8,1.6,0.6,4,10,0.6,0.2,0.2,0.2,0.2,0.6
1,13-05-2007,3,Corinthians SP,brasileirao,Carpegiani,1.6,1.4,1.0,0.4,9,11,0.6,0.4,0.4,0.6,0.0,0.0
28,29-09-2007,33,Corinthians SP,brasileirao,Nelsinho Baptista,0.6,0.8,0.6,1.0,6,5,0.2,0.4,0.4,0.0,0.4,0.6
1,10-05-2009,0,Corinthians SP,brasileirao,Mano Menezes,1.0,1.0,1.4,1.0,3,7,0.4,0.0,0.2,0.6,0.4,0.4
12,01-08-2010,25,Corinthians SP,brasileirao,Adilson Batista,1.4,1.4,1.2,1.0,8,7,0.4,0.4,0.2,0.4,0.4,0.2
18,14-10-2010,34,Corinthians SP,brasileirao,Fábio Carille,1.6,0.0,1.0,2.0,9,0,0.0,0.6,0.0,0.0,1.0,0.4
19,04-09-2010,37,Corinthians SP,brasileirao,Adilson Batista,1.4,2.2,1.4,0.8,6,10,0.6,0.4,0.2,0.0,0.2,0.6
30,17-10-2010,50,Corinthians SP,brasileirao,Fábio Carille,1.8,0.0,2.4,0.0,2,1,0.0,0.0,1.0,0.4,0.0,0.6
31,24-10-2010,53,Corinthians SP,brasileirao,Tite,1.4,1.8,1.8,0.2,3,13,0.8,0.0,0.2,0.6,0.0,0.4
1,20-04-2014,1,Corinthians SP,brasileirao,Mano Menezes,0.2,0.8,0.4,0.4,5,8,0.4,0.2,0.4,0.4,0.2,0.4
1,10-05-2015,3,Corinthians SP,brasileirao,Tite,1.6,0.6,1.4,1.0,12,7,0.4,0.8,0.2,0.0,0.4,0.2
8,17-06-2016,13,Corinthians SP,brasileirao,Fábio Carille,1.6,1.5,0.4,1.0,12,3,0.5,0.8,0.0,0.0,0.5,0.2
10,23-06-2016,16,Corinthians SP,brasileirao,Cristovão Borges,1.2,2.2,0.8,0.6,9,12,0.8,0.6,0.0,0.0,0.2,0.4
27,25-09-2016,41,Corinthians SP,brasileirao,Fábio Carille,1.0,1.0,1.4,1.25,4,4,0.25,0.2,0.25,0.2,0.5,0.6
31,16-10-2016,48,Corinthians SP,brasileirao,Oswaldo de Oliveira,0.8,1.2,1.4,1.6,4,6,0.2,0.2,0.6,0.2,0.2,0.6
1,14-05-2017,1,Corinthians SP,brasileirao,Fábio Carille,0.8,2.0,1.6,0.6,5,13,0.8,0.2,0.2,0.4,0.0,0.4
7,27-05-2018,11,Corinthians SP,brasileirao,Osmar Loss,1.4,0.6,0.6,0.8,8,5,0.2,0.4,0.4,0.4,0.4,0.2
23,06-09-2018,30,Corinthians SP,brasileirao,Jair Ventura,0.6,0.8,1.0,1.0,4,5,0.2,0.2,0.4,0.2,0.4,0.6
1,28-04-2019,0,Corinthians SP,brasileirao,Fábio Carille,0.2,1.2,0.6,0.8,4,8,0.4,0.2,0.4,0.2,0.2,0.6
31,06-11-2019,48,Corinthians SP,brasileirao,Coelho,1.0,1.4,2.0,0.8,2,8,0.4,0.0,0.4,0.4,0.2,0.6
2,13-08-2020,1,Corinthians SP,brasileirao,Tiago Nunes,1.2,1.4,0.8,1.4,7,5,0.2,0.4,0.4,0.2,0.4,0.4
10,13-09-2020,10,Corinthians SP,brasileirao,Coelho,1.2,1.0,1.6,1.2,5,5,0.2,0.2,0.4,0.4,0.4,0.4
16,15-10-2020,18,Corinthians SP,brasileirao,Vágner Mancini,1.0,1.2,1.2,1.4,5,10,0.6,0.2,0.2,0.4,0.2,0.4
1,30-05-2021,0,Corinthians SP,brasileirao,Sylvinho,1.2,0.6,1.2,0.8,6,5,0.2,0.2,0.4,0.6,0.4,0.2
1,10-04-2022,3,Corinthians SP,brasileirao,Vítor Pereira,1.0,1.6,0.8,0.8,7,12,0.8,0.4,0.0,0.2,0.2,0.4
2,06-06-2021,1,Cuiabá - MT,brasileirao,Luiz Fernando,2.0,0.0,2.0,1.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
3,22-07-2021,4,Cuiabá - MT,brasileirao,Jorginho,1.0,2.0,1.5,1.0,1,3,1.0,0.0,0.0,0.5,0.0,0.5
4,17-06-2021,5,Cuiabá - MT,brasileirao,Luiz Fernando,1.3333333333333333,0.0,1.3333333333333333,0.0,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333
5,19-08-2021,5,Cuiabá - MT,brasileirao,Jorginho,1.0,0.0,1.0,1.0,5,0,0.0,0.25,0.0,0.5,1.0,0.25
6,24-06-2021,6,Cuiabá - MT,brasileirao,Luiz Fernando,0.8,0.5,1.0,1.25,5,2,0.0,0.2,0.5,0.4,0.5,0.4
10,07-07-2021,8,Cuiabá - MT,brasileirao,Jorginho,0.4,1.4,1.2,1.4,2,6,0.2,0.0,0.6,0.4,0.2,0.6
1,10-04-2022,3,Cuiabá - MT,brasileirao,Eduardo Torres,0.6,0.8,1.0,1.2,5,7,0.4,0.2,0.2,0.4,0.4,0.4
12,16-06-2022,12,Cuiabá - MT,brasileirao,Luiz Fernando,0.8,0.8,1.0,0.8,5,7,0.4,0.2,0.2,0.4,0.4,0.4
3,12-07-1997,1,Botafogo - RJ,brasileirao,Carlos Alberto,2.0,1.0,2.2,1.0,6,6,0.2,0.2,0.6,0.6,0.2,0.2
1,10-08-2002,0,Botafogo - RJ,brasileirao,Ivo Wortmann,1.8,1.4,2.8,1.0,3,6,0.2,0.2,0.6,0.0,0.2,0.8
1,21-04-2004,0,Botafogo - RJ,brasileirao,Lévir Culpi,0.4,0.5,1.6,3.0,3,0,0.0,0.2,0.0,0.0,1.0,0.8
3,29-04-2004,1,Botafogo - RJ,brasileirao,Luiz Matter,0.6,1.5,2.0,1.75,3,3,0.0,0.2,0.75,0.0,0.25,0.8
7,22-05-2004,4,Botafogo - RJ,brasileirao,Mauro Galvão,1.2,1.0,1.8,2.0,3,3,0.0,0.0,0.6,0.6,0.4,0.4
25,19-08-2004,25,Botafogo - RJ,brasileirao,Paulo Bonamigo,1.2,1.2,1.4,1.0,5,8,0.4,0.2,0.4,0.4,0.2,0.4
1,24-04-2005,3,Botafogo - RJ,brasileirao,Gusmão,0.6,2.5,0.8,0.5,5,6,1.0,0.2,0.0,0.4,0.0,0.4
3,20-10-2005,6,Botafogo - RJ,brasileirao,Celso Roth,1.4,0.0,1.0,1.0,7,0,0.0,0.4,0.0,0.2,1.0,0.4
4,14-05-2005,9,Botafogo - RJ,brasileirao,Gusmão,1.4,1.4,1.0,1.6,7,9,0.6,0.4,0.0,0.2,0.4,0.4
10,03-07-2005,15,Botafogo - RJ,brasileirao,Péricles Chamusca,1.0,2.0,1.6,1.8,6,7,0.4,0.4,0.2,0.0,0.4,0.6
19,12-10-2005,29,Botafogo - RJ,brasileirao,Celso Roth,0.8,2.0,1.0,2.0,7,1,0.0,0.4,1.0,0.2,0.0,0.4
20,14-08-2005,30,Botafogo - RJ,brasileirao,Péricles Chamusca,1.0,1.75,1.2,2.5,7,2,0.0,0.4,0.5,0.2,0.5,0.4
24,07-09-2005,32,Botafogo - RJ,brasileirao,Celso Roth,1.8,1.4,2.4,1.0,3,8,0.4,0.0,0.4,0.6,0.2,0.4
1,16-04-2006,3,Botafogo - RJ,brasileirao,Carlos Roberto,1.4,0.6,1.0,1.4,9,5,0.2,0.6,0.4,0.0,0.4,0.4
7,26-05-2006,8,Botafogo - RJ,brasileirao,Cuca,0.4,1.6,1.6,1.2,2,6,0.2,0.0,0.6,0.4,0.2,0.6
28,30-09-2007,42,Botafogo - RJ,brasileirao,Mário Sérgio,0.6,0.3333333333333333,2.0,2.3333333333333335,4,0,0.0,0.2,0.0,0.2,1.0,0.6
31,14-10-2007,42,Botafogo - RJ,brasileirao,Cuca,0.4,2.0,1.8,1.2,3,8,0.4,0.2,0.4,0.0,0.2,0.8
4,01-06-2008,4,Botafogo - RJ,brasileirao,Geninho,1.2,0.6,1.0,1.4,6,4,0.2,0.2,0.2,0.6,0.6,0.2
11,13-07-2008,12,Botafogo - RJ,brasileirao,Ney Franco,1.0,2.2,1.6,0.8,4,8,0.4,0.2,0.4,0.2,0.2,0.6
11,28-08-2009,11,Botafogo - RJ,brasileirao,Estevam Soares,1.8,1.0,2.0,1.0,7,1,0.0,0.4,1.0,0.2,0.0,0.4
12,19-07-2009,12,Botafogo - RJ,brasileirao,Ney Franco,1.6,2.2,2.2,1.8,5,9,0.4,0.2,0.6,0.4,0.0,0.4
19,15-08-2009,21,Botafogo - RJ,brasileirao,Estevam Soares,1.6,1.8,1.8,2.2,7,3,0.0,0.4,0.6,0.2,0.4,0.4
1,08-05-2010,1,Botafogo - RJ,brasileirao,Joel Santana,1.4,1.8,1.6,1.2,9,8,0.4,0.6,0.4,0.0,0.2,0.4
1,22-05-2011,0,Botafogo - RJ,brasileirao,Caio Júnior,1.2,1.2,1.6,0.8,5,8,0.4,0.2,0.4,0.4,0.2,0.4
1,20-05-2012,3,Botafogo - RJ,brasileirao,Oswaldo de Oliveira,0.6,2.6,2.2,2.2,1,9,0.6,0.0,0.0,0.2,0.4,0.8
1,20-04-2014,0,Botafogo - RJ,brasileirao,Pedro Hungaro,1.8,1.6,0.6,1.6,8,4,0.2,0.4,0.2,0.4,0.6,0.2
1,15-05-2016,0,Botafogo - RJ,brasileirao,Ricardo Gomes,0.0,0.6,1.2,1.0,1,4,0.2,0.0,0.2,0.2,0.6,0.8
19,04-09-2016,23,Botafogo - RJ,brasileirao,Jair Ventura,1.4,1.4,1.6,0.4,5,12,0.8,0.2,0.0,0.4,0.2,0.4
1,17-04-2018,1,Botafogo - RJ,brasileirao,Alberto Valentim,0.6,1.2,1.4,1.0,2,8,0.4,0.0,0.4,0.4,0.2,0.6
13,19-07-2018,17,Botafogo - RJ,brasileirao,Marcos Paquetá,1.8,0.2,1.4,1.4,8,4,0.2,0.4,0.2,0.4,0.6,0.2
18,12-08-2018,22,Botafogo - RJ,brasileirao,Zé Ricardo,0.2,0.6,1.4,2.0,4,4,0.2,0.2,0.2,0.2,0.6,0.6
1,27-04-2019,0,Botafogo - RJ,brasileirao,Eduardo Barroca,1.0,1.0,0.6,1.0,10,9,0.6,0.6,0.0,0.2,0.4,0.2
25,13-10-2019,30,Botafogo - RJ,brasileirao,Alberto Valentim,0.8,0.6,1.4,1.8,3,3,0.2,0.2,0.0,0.0,0.8,0.8
1,01-10-2020,0,Botafogo - RJ,brasileirao,Paulo Autuori,0.6,1.0,0.8,1.0,7,6,0.2,0.4,0.6,0.2,0.2,0.4
13,04-10-2020,12,Botafogo - RJ,brasileirao,Bruno Lazaroni,1.2,1.2,1.4,1.2,4,8,0.4,0.0,0.4,0.8,0.2,0.2
18,10-12-2020,19,Botafogo - RJ,brasileirao,Eduardo Barroca,1.2,0.0,1.2,4.0,8,0,0.0,0.4,0.0,0.4,1.0,0.2
19,31-10-2020,20,Botafogo - RJ,brasileirao,Ramón Díaz,1.0,1.0,1.8,1.8,7,1,0.0,0.4,0.2,0.2,0.8,0.4
24,05-12-2020,20,Botafogo - RJ,brasileirao,Eduardo Barroca,1.0,0.6,1.8,1.6,1,3,0.2,0.0,0.0,0.2,0.8,0.8
35,09-02-2021,24,Botafogo - RJ,brasileirao,Lúcio Flávio,0.6,1.0,1.8,2.4,1,3,0.2,0.0,0.0,0.2,0.8,0.8
9,07-06-2022,12,Botafogo - RJ,brasileirao,Luís Castro,1.2,1.0,0.8,1.8,8,6,0.4,0.4,0.0,0.4,0.6,0.2
1,30-07-2000,1,Flamengo RJ,brasileirao,Mário Zagallo,0.8,1.6,2.2,1.2,3,6,0.2,0.2,0.6,0.0,0.2,0.8
1,11-08-2002,3,Flamengo RJ,brasileirao,Marcos Paquetá,0.8,1.2,1.4,1.2,6,5,0.2,0.4,0.4,0.0,0.4,0.6
1,22-04-2004,1,Flamengo RJ,brasileirao,Abel Braga,1.4,0.6,1.8,1.6,7,3,0.0,0.4,0.6,0.2,0.4,0.4
17,21-07-2004,15,Flamengo RJ,brasileirao,Andrade,1.0,0.3333333333333333,1.2,0.0,4,5,0.3333333333333333,0.2,0.6666666666666666,0.2,0.0,0.6
20,01-08-2004,17,Flamengo RJ,brasileirao,Gusmão,0.2,0.8,0.6,0.8,5,6,0.4,0.2,0.0,0.4,0.6,0.4
25,19-08-2004,23,Flamengo RJ,brasileirao,Andrade,0.8,1.0,0.8,1.0,6,3,0.5,0.4,0.0,0.0,0.5,0.6
27,29-08-2004,29,Flamengo RJ,brasileirao,Ricardo Gomes,1.2,1.6,0.8,0.4,9,10,0.6,0.6,0.2,0.0,0.2,0.4
40,06-11-2004,45,Flamengo RJ,brasileirao,Andrade,1.2,0.8,1.2,1.4,5,8,0.4,0.2,0.4,0.4,0.2,0.4
2,01-05-2005,4,Flamengo RJ,brasileirao,Celso Roth,2.0,0.6,1.0,0.6,9,7,0.4,0.4,0.2,0.6,0.4,0.0
24,09-09-2005,26,Flamengo RJ,brasileirao,Andrade,1.0,1.2,1.2,1.2,6,6,0.2,0.2,0.6,0.6,0.2,0.2
34,27-10-2005,35,Flamengo RJ,brasileirao,Joel Santana,1.2,2.0,2.8,1.2,3,11,0.6,0.2,0.4,0.0,0.0,0.8
1,16-04-2006,0,Flamengo RJ,brasileirao,Waldemar Lemos,2.0,0.8,0.6,0.6,11,7,0.4,0.6,0.2,0.4,0.4,0.0
7,25-05-2006,8,Flamengo RJ,brasileirao,Ney Franco,1.0,1.4,0.8,1.6,7,7,0.4,0.4,0.2,0.2,0.4,0.4
7,19-10-2007,9,Flamengo RJ,brasileirao,Joel Santana,1.8,3.0,2.2,0.5,6,6,1.0,0.2,0.0,0.6,0.0,0.2
9,04-07-2007,13,Flamengo RJ,brasileirao,Ney Franco,2.0,1.0,1.8,1.0,8,1,0.0,0.4,1.0,0.4,0.0,0.2
10,05-10-2007,16,Flamengo RJ,brasileirao,Joel Santana,1.8,1.0,1.6,0.0,8,6,1.0,0.4,0.0,0.4,0.0,0.2
12,20-07-2007,19,Flamengo RJ,brasileirao,Ney Franco,1.8,1.5,0.4,1.5,13,4,0.25,0.8,0.25,0.2,0.5,0.0
